date,market,category,commodity,unit,price,H-date
6/15/2013,National Average,pulses and nuts,Chickpeas,KG,1.75,2013-06-15
6/15/2013,National Average,pulses and nuts,Lentils,KG,1.32,2013-06-15
6/15/2013,National Average,vegetables and fruits,Apples (red),KG,2.31,2013-06-15
6/15/2013,National Average,vegetables and fruits,Bananas,KG,0.85,2013-06-15
6/15/2013,National Average,vegetables and fruits,Cucumbers,KG,0.52,2013-06-15
6/15/2013,National Average,vegetables and fruits,Garlic,KG,2.4,2013-06-15
6/15/2013,National Average,vegetables and fruits,Onions,KG,0.56,2013-06-15
6/15/2013,National Average,vegetables and fruits,Oranges (big size),KG,1.05,2013-06-15
6/15/2013,National Average,vegetables and fruits,Tomatoes,KG,0.65,2013-06-15
7/15/2013,National Average,cereals and tubers,Bread (pita),KG,0.17,2013-07-15
7/15/2013,National Average,cereals and tubers,Potatoes,KG,0.83,2013-07-15
7/15/2013,National Average,cereals and tubers,Rice (imported),KG,1.11,2013-07-15
7/15/2013,National Average,"meat, fish and eggs",Eggs,2 KG,3.51,2013-07-15
7/15/2013,National Average,"meat, fish and eggs",Meat (beef),KG,9.61,2013-07-15
7/15/2013,National Average,"meat, fish and eggs",Meat (chicken),KG,2.5,2013-07-15
7/15/2013,National Average,"meat, fish and eggs","Meat (chicken, whole)",KG,1.95,2013-07-15
7/15/2013,National Average,"meat, fish and eggs",Meat (lamb),KG,12.25,2013-07-15
7/15/2013,National Average,milk and dairy,"Cheese (white, boiled)",KG,4.71,2013-07-15
7/15/2013,National Average,milk and dairy,Milk (pasteurized),L,1.17,2013-07-15
7/15/2013,National Average,miscellaneous food,Sugar,KG,0.76,2013-07-15
7/15/2013,National Average,oil and fats,Oil (olive),KG,4.86,2013-07-15
7/15/2013,National Average,oil and fats,Oil (vegetable),1.8 L,1.81,2013-07-15
7/15/2013,National Average,pulses and nuts,"Beans (fava, dry)",KG,1.5,2013-07-15
7/15/2013,National Average,pulses and nuts,Chickpeas,KG,1.74,2013-07-15
7/15/2013,National Average,pulses and nuts,Lentils,KG,1.3,2013-07-15
7/15/2013,National Average,vegetables and fruits,Apples (red),KG,2.3,2013-07-15
7/15/2013,National Average,vegetables and fruits,Bananas,KG,0.87,2013-07-15
7/15/2013,National Average,vegetables and fruits,Cucumbers,KG,0.55,2013-07-15
7/15/2013,National Average,vegetables and fruits,Garlic,KG,2.4,2013-07-15
7/15/2013,National Average,vegetables and fruits,Onions,KG,0.57,2013-07-15
7/15/2013,National Average,vegetables and fruits,Oranges (big size),KG,0.91,2013-07-15
7/15/2013,National Average,vegetables and fruits,Tomatoes,KG,0.59,2013-07-15
8/15/2013,National Average,cereals and tubers,Bread (pita),KG,0.17,2013-08-15
8/15/2013,National Average,cereals and tubers,Potatoes,KG,0.87,2013-08-15
8/15/2013,National Average,cereals and tubers,Rice (imported),KG,1.11,2013-08-15
8/15/2013,National Average,"meat, fish and eggs",Eggs,2 KG,3.49,2013-08-15
8/15/2013,National Average,"meat, fish and eggs",Meat (beef),KG,9.41,2013-08-15
8/15/2013,National Average,"meat, fish and eggs",Meat (chicken),KG,2.41,2013-08-15
8/15/2013,National Average,"meat, fish and eggs","Meat (chicken, whole)",KG,1.69,2013-08-15
8/15/2013,National Average,"meat, fish and eggs",Meat (lamb),KG,11.98,2013-08-15
8/15/2013,National Average,milk and dairy,"Cheese (white, boiled)",KG,4.92,2013-08-15
8/15/2013,National Average,milk and dairy,Milk (pasteurized),L,1.17,2013-08-15
8/15/2013,National Average,miscellaneous food,Sugar,KG,0.76,2013-08-15
8/15/2013,National Average,oil and fats,Oil (olive),KG,4.86,2013-08-15
8/15/2013,National Average,oil and fats,Oil (vegetable),1.8 L,1.81,2013-08-15
8/15/2013,National Average,pulses and nuts,"Beans (fava, dry)",KG,1.5,2013-08-15
8/15/2013,National Average,pulses and nuts,Chickpeas,KG,1.73,2013-08-15
8/15/2013,National Average,pulses and nuts,Lentils,KG,1.3,2013-08-15
8/15/2013,National Average,vegetables and fruits,Apples (red),KG,2.35,2013-08-15
8/15/2013,National Average,vegetables and fruits,Bananas,KG,0.88,2013-08-15
8/15/2013,National Average,vegetables and fruits,Cucumbers,KG,0.69,2013-08-15
8/15/2013,National Average,vegetables and fruits,Garlic,KG,2.57,2013-08-15
8/15/2013,National Average,vegetables and fruits,Onions,KG,0.64,2013-08-15
8/15/2013,National Average,vegetables and fruits,Oranges (big size),KG,1.07,2013-08-15
8/15/2013,National Average,vegetables and fruits,Tomatoes,KG,0.58,2013-08-15
9/15/2013,National Average,cereals and tubers,Bread (pita),KG,0.17,2013-09-15
9/15/2013,National Average,cereals and tubers,Potatoes,KG,0.88,2013-09-15
9/15/2013,National Average,cereals and tubers,Rice (imported),KG,1.11,2013-09-15
9/15/2013,National Average,"meat, fish and eggs",Eggs,2 KG,3.49,2013-09-15
9/15/2013,National Average,"meat, fish and eggs",Meat (beef),KG,9.6,2013-09-15
9/15/2013,National Average,"meat, fish and eggs",Meat (chicken),KG,2.24,2013-09-15
9/15/2013,National Average,"meat, fish and eggs","Meat (chicken, whole)",KG,1.63,2013-09-15
9/15/2013,National Average,"meat, fish and eggs",Meat (lamb),KG,12.05,2013-09-15
9/15/2013,National Average,milk and dairy,"Cheese (white, boiled)",KG,4.92,2013-09-15
9/15/2013,National Average,milk and dairy,Milk (pasteurized),L,1.17,2013-09-15
9/15/2013,National Average,miscellaneous food,Sugar,KG,0.76,2013-09-15
9/15/2013,National Average,oil and fats,Oil (olive),KG,4.86,2013-09-15
9/15/2013,National Average,oil and fats,Oil (vegetable),1.8 L,1.79,2013-09-15
9/15/2013,National Average,pulses and nuts,"Beans (fava, dry)",KG,1.5,2013-09-15
9/15/2013,National Average,pulses and nuts,Chickpeas,KG,1.73,2013-09-15
9/15/2013,National Average,pulses and nuts,Lentils,KG,1.28,2013-09-15
9/15/2013,National Average,vegetables and fruits,Apples (red),KG,2.43,2013-09-15
9/15/2013,National Average,vegetables and fruits,Bananas,KG,0.93,2013-09-15
9/15/2013,National Average,vegetables and fruits,Cucumbers,KG,0.78,2013-09-15
9/15/2013,National Average,vegetables and fruits,Garlic,KG,1.93,2013-09-15
9/15/2013,National Average,vegetables and fruits,Onions,KG,0.65,2013-09-15
9/15/2013,National Average,vegetables and fruits,Oranges (big size),KG,1.14,2013-09-15
9/15/2013,National Average,vegetables and fruits,Tomatoes,KG,0.65,2013-09-15
10/15/2013,National Average,cereals and tubers,Bread (pita),KG,0.17,2013-10-15
10/15/2013,National Average,cereals and tubers,Potatoes,KG,0.88,2013-10-15
10/15/2013,National Average,cereals and tubers,Rice (imported),KG,1.12,2013-10-15
10/15/2013,National Average,"meat, fish and eggs",Eggs,2 KG,3.52,2013-10-15
10/15/2013,National Average,"meat, fish and eggs",Meat (beef),KG,9.57,2013-10-15
10/15/2013,National Average,"meat, fish and eggs",Meat (chicken),KG,2.25,2013-10-15
10/15/2013,National Average,"meat, fish and eggs","Meat (chicken, whole)",KG,1.57,2013-10-15
10/15/2013,National Average,"meat, fish and eggs",Meat (lamb),KG,12.05,2013-10-15
10/15/2013,National Average,milk and dairy,"Cheese (white, boiled)",KG,4.92,2013-10-15
10/15/2013,National Average,milk and dairy,Milk (pasteurized),L,1.17,2013-10-15
10/15/2013,National Average,miscellaneous food,Sugar,KG,0.76,2013-10-15
10/15/2013,National Average,oil and fats,Oil (olive),KG,4.89,2013-10-15
10/15/2013,National Average,oil and fats,Oil (vegetable),1.8 L,1.79,2013-10-15
10/15/2013,National Average,pulses and nuts,"Beans (fava, dry)",KG,1.5,2013-10-15
10/15/2013,National Average,pulses and nuts,Chickpeas,KG,1.69,2013-10-15
10/15/2013,National Average,pulses and nuts,Lentils,KG,1.28,2013-10-15
10/15/2013,National Average,vegetables and fruits,Apples (red),KG,2.4,2013-10-15
10/15/2013,National Average,vegetables and fruits,Bananas,KG,0.88,2013-10-15
10/15/2013,National Average,vegetables and fruits,Cucumbers,KG,0.79,2013-10-15
10/15/2013,National Average,vegetables and fruits,Garlic,KG,2.06,2013-10-15
10/15/2013,National Average,vegetables and fruits,Onions,KG,0.59,2013-10-15
10/15/2013,National Average,vegetables and fruits,Oranges (big size),KG,1.38,2013-10-15
10/15/2013,National Average,vegetables and fruits,Tomatoes,KG,0.77,2013-10-15
11/15/2013,National Average,cereals and tubers,Bread (pita),KG,0.17,2013-11-15
11/15/2013,National Average,cereals and tubers,Potatoes,KG,0.95,2013-11-15
11/15/2013,National Average,cereals and tubers,Rice (imported),KG,1.11,2013-11-15
11/15/2013,National Average,"meat, fish and eggs",Eggs,2 KG,3.54,2013-11-15
11/15/2013,National Average,"meat, fish and eggs",Meat (beef),KG,9.52,2013-11-15
11/15/2013,National Average,"meat, fish and eggs",Meat (chicken),KG,2.23,2013-11-15
11/15/2013,National Average,"meat, fish and eggs","Meat (chicken, whole)",KG,1.52,2013-11-15
11/15/2013,National Average,"meat, fish and eggs",Meat (lamb),KG,12.14,2013-11-15
11/15/2013,National Average,milk and dairy,"Cheese (white, boiled)",KG,5.19,2013-11-15
11/15/2013,National Average,milk and dairy,Milk (pasteurized),L,1.17,2013-11-15
11/15/2013,National Average,miscellaneous food,Sugar,KG,0.74,2013-11-15
11/15/2013,National Average,oil and fats,Oil (olive),KG,4.89,2013-11-15
11/15/2013,National Average,oil and fats,Oil (vegetable),1.8 L,1.82,2013-11-15
11/15/2013,National Average,pulses and nuts,"Beans (fava, dry)",KG,1.5,2013-11-15
11/15/2013,National Average,pulses and nuts,Chickpeas,KG,1.7,2013-11-15
11/15/2013,National Average,pulses and nuts,Lentils,KG,1.27,2013-11-15
11/15/2013,National Average,vegetables and fruits,Apples (red),KG,2.41,2013-11-15
11/15/2013,National Average,vegetables and fruits,Bananas,KG,0.84,2013-11-15
11/15/2013,National Average,vegetables and fruits,Cucumbers,KG,0.56,2013-11-15
11/15/2013,National Average,vegetables and fruits,Garlic,KG,1.84,2013-11-15
11/15/2013,National Average,vegetables and fruits,Onions,KG,0.53,2013-11-15
11/15/2013,National Average,vegetables and fruits,Oranges (big size),KG,1.35,2013-11-15
11/15/2013,National Average,vegetables and fruits,Tomatoes,KG,0.63,2013-11-15
12/15/2013,National Average,cereals and tubers,Bread (pita),KG,0.17,2013-12-15
12/15/2013,National Average,cereals and tubers,Potatoes,KG,1,2013-12-15
12/15/2013,National Average,cereals and tubers,Rice (imported),KG,1.22,2013-12-15
12/15/2013,National Average,"meat, fish and eggs",Eggs,2 KG,3.54,2013-12-15
12/15/2013,National Average,"meat, fish and eggs",Meat (beef),KG,9.63,2013-12-15
12/15/2013,National Average,"meat, fish and eggs",Meat (chicken),KG,2.3,2013-12-15
12/15/2013,National Average,"meat, fish and eggs","Meat (chicken, whole)",KG,1.55,2013-12-15
12/15/2013,National Average,"meat, fish and eggs",Meat (lamb),KG,12.18,2013-12-15
12/15/2013,National Average,milk and dairy,"Cheese (white, boiled)",KG,5.19,2013-12-15
12/15/2013,National Average,milk and dairy,Milk (pasteurized),L,1.17,2013-12-15
12/15/2013,National Average,miscellaneous food,Sugar,KG,0.73,2013-12-15
12/15/2013,National Average,oil and fats,Oil (olive),KG,4.89,2013-12-15
12/15/2013,National Average,oil and fats,Oil (vegetable),1.8 L,1.8,2013-12-15
12/15/2013,National Average,pulses and nuts,"Beans (fava, dry)",KG,1.5,2013-12-15
12/15/2013,National Average,pulses and nuts,Chickpeas,KG,1.7,2013-12-15
12/15/2013,National Average,pulses and nuts,Lentils,KG,1.27,2013-12-15
12/15/2013,National Average,vegetables and fruits,Apples (red),KG,2.51,2013-12-15
12/15/2013,National Average,vegetables and fruits,Bananas,KG,0.86,2013-12-15
12/15/2013,National Average,vegetables and fruits,Cucumbers,KG,0.9,2013-12-15
12/15/2013,National Average,vegetables and fruits,Garlic,KG,1.74,2013-12-15
12/15/2013,National Average,vegetables and fruits,Onions,KG,0.55,2013-12-15
12/15/2013,National Average,vegetables and fruits,Oranges (big size),KG,1.02,2013-12-15
12/15/2013,National Average,vegetables and fruits,Tomatoes,KG,0.5,2013-12-15
1/15/2014,National Average,cereals and tubers,Bread (pita),KG,0.17,2014-01-15
1/15/2014,National Average,cereals and tubers,Potatoes,KG,0.92,2014-01-15
1/15/2014,National Average,cereals and tubers,Rice (imported),KG,1.11,2014-01-15
1/15/2014,National Average,"meat, fish and eggs",Eggs,2 KG,3.54,2014-01-15
1/15/2014,National Average,"meat, fish and eggs",Meat (beef),KG,9.84,2014-01-15
1/15/2014,National Average,"meat, fish and eggs",Meat (chicken),KG,2.3,2014-01-15
1/15/2014,National Average,"meat, fish and eggs","Meat (chicken, whole)",KG,1.68,2014-01-15
1/15/2014,National Average,"meat, fish and eggs",Meat (lamb),KG,11.93,2014-01-15
1/15/2014,National Average,milk and dairy,"Cheese (white, boiled)",KG,5.19,2014-01-15
1/15/2014,National Average,milk and dairy,Milk (pasteurized),L,1.16,2014-01-15
1/15/2014,National Average,miscellaneous food,Sugar,KG,0.73,2014-01-15
1/15/2014,National Average,oil and fats,Oil (olive),KG,4.92,2014-01-15
1/15/2014,National Average,oil and fats,Oil (vegetable),1.8 L,1.8,2014-01-15
1/15/2014,National Average,pulses and nuts,"Beans (fava, dry)",KG,1.51,2014-01-15
1/15/2014,National Average,pulses and nuts,Chickpeas,KG,1.7,2014-01-15
1/15/2014,National Average,pulses and nuts,Lentils,KG,1.24,2014-01-15
1/15/2014,National Average,vegetables and fruits,Apples (red),KG,2.4,2014-01-15
1/15/2014,National Average,vegetables and fruits,Bananas,KG,0.88,2014-01-15
1/15/2014,National Average,vegetables and fruits,Cucumbers,KG,0.71,2014-01-15
1/15/2014,National Average,vegetables and fruits,Garlic,KG,1.69,2014-01-15
1/15/2014,National Average,vegetables and fruits,Onions,KG,0.51,2014-01-15
1/15/2014,National Average,vegetables and fruits,Tomatoes,KG,0.56,2014-01-15
2/15/2014,National Average,cereals and tubers,Bread (pita),KG,0.17,2014-02-15
2/15/2014,National Average,cereals and tubers,Potatoes,KG,0.76,2014-02-15
2/15/2014,National Average,cereals and tubers,Rice (imported),KG,1.22,2014-02-15
2/15/2014,National Average,"meat, fish and eggs",Eggs,2 KG,3.56,2014-02-15
2/15/2014,National Average,"meat, fish and eggs",Meat (beef),KG,9.5,2014-02-15
2/15/2014,National Average,"meat, fish and eggs",Meat (chicken),KG,2.34,2014-02-15
2/15/2014,National Average,"meat, fish and eggs","Meat (chicken, whole)",KG,1.9,2014-02-15
2/15/2014,National Average,"meat, fish and eggs",Meat (lamb),KG,11.83,2014-02-15
2/15/2014,National Average,milk and dairy,"Cheese (white, boiled)",KG,5.19,2014-02-15
2/15/2014,National Average,milk and dairy,Milk (pasteurized),L,1.16,2014-02-15
2/15/2014,National Average,miscellaneous food,Sugar,KG,0.73,2014-02-15
2/15/2014,National Average,oil and fats,Oil (olive),KG,4.92,2014-02-15
2/15/2014,National Average,oil and fats,Oil (vegetable),1.8 L,1.79,2014-02-15
2/15/2014,National Average,pulses and nuts,"Beans (fava, dry)",KG,1.54,2014-02-15
2/15/2014,National Average,pulses and nuts,Chickpeas,KG,1.81,2014-02-15
2/15/2014,National Average,pulses and nuts,Lentils,KG,1.25,2014-02-15
2/15/2014,National Average,vegetables and fruits,Apples (red),KG,2.36,2014-02-15
2/15/2014,National Average,vegetables and fruits,Bananas,KG,0.85,2014-02-15
2/15/2014,National Average,vegetables and fruits,Cucumbers,KG,0.73,2014-02-15
2/15/2014,National Average,vegetables and fruits,Garlic,KG,1.64,2014-02-15
2/15/2014,National Average,vegetables and fruits,Onions,KG,0.59,2014-02-15
2/15/2014,National Average,vegetables and fruits,Tomatoes,KG,0.57,2014-02-15
3/15/2014,National Average,cereals and tubers,Bread (pita),KG,0.17,2014-03-15
3/15/2014,National Average,cereals and tubers,Potatoes,KG,0.75,2014-03-15
3/15/2014,National Average,cereals and tubers,Rice (imported),KG,1.21,2014-03-15
3/15/2014,National Average,"meat, fish and eggs",Eggs,2 KG,3.59,2014-03-15
3/15/2014,National Average,"meat, fish and eggs",Meat (beef),KG,9.55,2014-03-15
3/15/2014,National Average,"meat, fish and eggs",Meat (chicken),KG,2.38,2014-03-15
3/15/2014,National Average,"meat, fish and eggs","Meat (chicken, whole)",KG,1.98,2014-03-15
3/15/2014,National Average,"meat, fish and eggs",Meat (lamb),KG,11.95,2014-03-15
3/15/2014,National Average,milk and dairy,"Cheese (white, boiled)",KG,5.19,2014-03-15
3/15/2014,National Average,milk and dairy,Milk (pasteurized),L,1.16,2014-03-15
3/15/2014,National Average,miscellaneous food,Sugar,KG,0.73,2014-03-15
3/15/2014,National Average,oil and fats,Oil (olive),KG,4.92,2014-03-15
3/15/2014,National Average,oil and fats,Oil (vegetable),1.8 L,1.79,2014-03-15
3/15/2014,National Average,pulses and nuts,"Beans (fava, dry)",KG,1.55,2014-03-15
3/15/2014,National Average,pulses and nuts,Chickpeas,KG,1.8,2014-03-15
3/15/2014,National Average,pulses and nuts,Lentils,KG,1.24,2014-03-15
3/15/2014,National Average,vegetables and fruits,Apples (red),KG,2.32,2014-03-15
3/15/2014,National Average,vegetables and fruits,Bananas,KG,0.85,2014-03-15
3/15/2014,National Average,vegetables and fruits,Cucumbers,KG,0.72,2014-03-15
3/15/2014,National Average,vegetables and fruits,Garlic,KG,1.65,2014-03-15
3/15/2014,National Average,vegetables and fruits,Onions,KG,0.68,2014-03-15
3/15/2014,National Average,vegetables and fruits,Oranges (big size),KG,0.99,2014-03-15
3/15/2014,National Average,vegetables and fruits,Tomatoes,KG,0.55,2014-03-15
4/15/2014,National Average,cereals and tubers,Bread (pita),KG,0.17,2014-04-15
4/15/2014,National Average,cereals and tubers,Potatoes,KG,0.72,2014-04-15
4/15/2014,National Average,cereals and tubers,Rice (imported),KG,1.21,2014-04-15
4/15/2014,National Average,"meat, fish and eggs",Eggs,2 KG,3.55,2014-04-15
4/15/2014,National Average,"meat, fish and eggs",Meat (beef),KG,9.37,2014-04-15
4/15/2014,National Average,"meat, fish and eggs",Meat (chicken),KG,2.38,2014-04-15
4/15/2014,National Average,"meat, fish and eggs","Meat (chicken, whole)",KG,1.9,2014-04-15
4/15/2014,National Average,"meat, fish and eggs",Meat (lamb),KG,11.83,2014-04-15
4/15/2014,National Average,milk and dairy,"Cheese (white, boiled)",KG,5.19,2014-04-15
4/15/2014,National Average,milk and dairy,Milk (pasteurized),L,1.16,2014-04-15
4/15/2014,National Average,miscellaneous food,Sugar,KG,0.74,2014-04-15
4/15/2014,National Average,oil and fats,Oil (olive),KG,4.92,2014-04-15
4/15/2014,National Average,oil and fats,Oil (vegetable),1.8 L,1.78,2014-04-15
4/15/2014,National Average,pulses and nuts,"Beans (fava, dry)",KG,1.55,2014-04-15
4/15/2014,National Average,pulses and nuts,Chickpeas,KG,1.75,2014-04-15
4/15/2014,National Average,pulses and nuts,Lentils,KG,1.17,2014-04-15
4/15/2014,National Average,vegetables and fruits,Apples (red),KG,2.39,2014-04-15
4/15/2014,National Average,vegetables and fruits,Bananas,KG,0.85,2014-04-15
4/15/2014,National Average,vegetables and fruits,Cucumbers,KG,0.58,2014-04-15
4/15/2014,National Average,vegetables and fruits,Garlic,KG,1.71,2014-04-15
4/15/2014,National Average,vegetables and fruits,Onions,KG,0.62,2014-04-15
4/15/2014,National Average,vegetables and fruits,Oranges (big size),KG,1.09,2014-04-15
